species,speciesno,trayplacement,assignedrandomsamples,block,soil,trtno,newno,rep,treatment,feedstock,temperature,plantednumber,harvest live,percentemerged,aspercent,harvesttotalliveanddead,shootdw,shootdwplant,log10 shootdwplant,pH,EC,log10 EC,P,log10 P,Extra comments 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,38,75,top,Coxville,6,6,2,55-350,55,350,25,25,100,1.570796327,25,0.0208,0.000832,-3.079876674,5.65,376,2.575187845,24.59327,1.390816278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,68,39,top,Coxville,7,7,2,82-350,82,350,25,25,100,1.570796327,25,0.0222,0.000888,-3.051587034,5.42,238,2.376576957,15.69292,1.195703761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,8,12,top,Coxville,8,8,2,PC-500,PC,500,25,22,88,1.217054721,22,0.0195,0.000886364,-3.052388069,5.3,182,2.260071388,11.08568,1.044762338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,43,53,top,Coxville,9,9,2,PL-500,PL,500,25,24,96,1.369438406,24,0.0236,0.000983333,-3.007299239,5.91,598,2.776701184,42.7081,1.630510251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,51,51,top,Coxville,10,10,2,SS-500,SS,500,25,25,100,1.570796327,25,0.0255,0.00102,-2.991399828,5.83,315,2.498310554,59.6696,1.775753127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,52,26,top,Coxville,11,11,2,SG-500,SG,500,25,24,96,1.369438406,24,0.0188,0.000783333,-3.106053392,5.43,185,2.267171728,11.205375,1.049426395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,42,7,top,Coxville,12,12,2,55-500,55,500,25,24,96,1.369438406,24,0.026,0.001083333,-2.965237894,5.61,324,2.51054501,25.6718,1.409456321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,48,28,top,Coxville,13,13,2,82-500,82,500,25,25,100,1.570796327,25,0.0229,0.000916,-3.038104526,5.52,219,2.340444115,15.992825,1.203925185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,75,50,top,Coxville,14,14,2,PC-700,PC,700,25,24,96,1.369438406,24,0.0192,0.0008,-3.096910013,5.25,209,2.320146286,11.9339,1.076782394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,74,61,top,Coxville,15,15,2,PL-700,PL,700,25,25,100,1.570796327,25,0.021,0.00084,-3.075720714,6.16,493,2.692846919,36.599675,1.563477229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,30,29,top,Coxville,16,16,2,SS-700,SS,700,25,24,96,1.369438406,24,0.0226,0.000941667,-3.026102803,5.76,275,2.439332694,58.62885,1.768111376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,76,1,top,Coxville,17,17,2,SG-700,SG,700,25,23,92,1.284039775,23,0.0186,0.000808696,-3.092214892,5.25,197,2.294466226,12.55835,1.098932583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,32,69,top,Coxville,18,18,2,55-700,55,700,25,25,100,1.570796327,25,0.0221,0.000884,-3.053547735,5.62,350,2.544068044,26.608475,1.425019985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,57,58,top,Coxville,19,19,2,82-700,82,700,25,24,96,1.369438406,24,0.0231,0.0009625,-3.016599262,5.63,196,2.292256071,15.576525,1.192470576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,66,45,top,Norfolk,1,20,2,Control,,,25,24,96,1.369438406,24,0.0172,0.000716667,-3.144682795,6.66,94,1.973127854,2.92257,0.465764922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,64,34,top,Norfolk,2,21,2,PC-350,PC,350,25,24,96,1.369438406,24,0.0192,0.0008,-3.096910013,6.48,94,1.973127854,2.9432,0.468819775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,62,30,top,Norfolk,3,22,2,PL-350,PL,350,25,24,96,1.369438406,24,0.0225,0.0009375,-3.028028724,7.23,297,2.472756449,28.22865,1.450690109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,54,3,top,Norfolk,4,23,2,SS-350,SS,350,25,25,100,1.570796327,25,0.0249,0.000996,-3.001740662,6.53,240,2.380211242,41.7413,1.620565971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,29,21,top,Norfolk,5,24,2,SG-350,SG,350,25,25,100,1.570796327,25,0.0214,0.000856,-3.067526235,6.25,105,2.021189299,3.50021,0.544094101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,36,76,top,Norfolk,6,25,2,55-350,55,350,25,25,100,1.570796327,25,0.0213,0.000852,-3.069560405,6.96,213,2.328379603,18.842,1.275126999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,19,10,top,Norfolk,7,26,2,82-350,82,350,25,23,92,1.284039775,23,0.0179,0.000778261,-3.108874805,6.57,124,2.093421685,6.20274,0.792583577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,65,42,top,Norfolk,8,27,2,PC-500,PC,500,25,25,100,1.570796327,25,0.0206,0.000824,-3.084072788,6.4,89,1.949390007,3.10824,0.492514545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,59,62,top,Norfolk,9,28,2,PL-500,PL,500,25,25,100,1.570796327,25,0.0241,0.000964,-3.015922966,7.26,312,2.494154594,37.409,1.572976099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,72,12,top,Norfolk,10,29,2,SS-500,SS,500,25,25,100,1.570796327,25,0.0248,0.000992,-3.003488328,6.51,295,2.469822016,62.165,1.793545938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,45,4,top,Norfolk,11,30,2,SG-500,SG,500,25,24,96,1.369438406,24,0.0192,0.0008,-3.096910013,6.11,97,1.986771734,3.366445,0.527171523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,24,67,top,Norfolk,12,31,2,55-500,55,500,25,23,92,1.284039775,23,0.0208,0.000904348,-3.043664501,6.98,195,2.290034611,18.700175,1.271845671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,47,44,top,Norfolk,13,32,2,82-500,82,500,25,25,100,1.570796327,25,0.0189,0.000756,-3.121478204,6.38,123,2.089905111,7.019325,0.846295351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,71,23,top,Norfolk,14,33,2,PC-700,PC,700,25,25,100,1.570796327,25,0.0212,0.000848,-3.071604148,6.12,94,1.973127854,3.117385,0.493790441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,35,68,top,Norfolk,15,34,2,PL-700,PL,700,25,23,92,1.284039775,23,0.0219,0.000952174,-3.021283721,7.65,312,2.494154594,28.0606,1.448096953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,61,31,top,Norfolk,16,35,2,SS-700,SS,700,25,25,100,1.570796327,25,0.0215,0.00086,-3.065501549,6.96,149,2.173186268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,27,50,top,Norfolk,17,36,2,SG-700,SG,700,25,25,100,1.570796327,25,0.0195,0.00078,-3.107905397,6.34,95,1.977723605,3.09663,0.490889317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,37,32,top,Norfolk,18,37,2,55-700,55,700,25,25,100,1.570796327,25,0.0258,0.001032,-2.986320303,7.37,187,2.271841607,17.55865,1.244491122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryegrass,7,73,33,top,Norfolk,19,38,2,82-700,82,700,25,24,96,1.369438406,24,0.0196,0.000816667,-3.08795517,6.6,119,2.075546961,7.102345,0.851401765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,140,23,bottom,Coxville,1,1,1,Control,,,25,20,80,1.107148718,20,0.0203,0.001015,-2.993533958,5.06,265,2.423245874,12.70157,1.103857406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,127,5,bottom,Coxville,2,2,1,PC-350,PC,350,25,19,76,1.058823639,19,0.0206,0.001084211,-2.964886381,5.05,249,2.396199347,11.569285,1.06330652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,84,54,bottom,Coxville,3,3,1,PL-350,PL,350,25,20,80,1.107148718,20,0.0297,0.001485,-2.828273546,5.67,606,2.782472624,34.626725,1.539411418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,92,36,bottom,Coxville,4,4,1,SS-350,SS,350,25,24,96,1.369438406,24,0.0387,0.0016125,-2.792500277,5.62,471,2.673020907,50.478715,1.703108291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,103,44,bottom,Coxville,5,5,1,SG-350,SG,350,25,21,84,1.159279481,22,0.0219,0.000995455,-3.001978566,5.06,359,2.555094449,13.010375,1.114289814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,139,27,bottom,Coxville,6,6,1,55-350,55,350,25,20,80,1.107148718,21,0.0304,0.001447619,-2.839345711,5.55,363,2.559906625,26.597795,1.424845634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,97,76,bottom,Coxville,7,7,1,82-350,82,350,25,22,88,1.217054721,22,0.031,0.001409091,-2.851060987,5.19,397,2.598790507,16.510165,1.217751414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,87,57,bottom,Coxville,8,8,1,PC-500,PC,500,25,22,88,1.217054721,22,0.0264,0.0012,-2.920818754,5.17,251,2.399673721,13.833855,1.140943219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,88,8,bottom,Coxville,9,9,1,PL-500,PL,500,25,21,84,1.159279481,21,0.0321,0.001528571,-2.815714262,5.72,699,2.844477176,44.508485,1.648442812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,99,73,bottom,Coxville,10,10,1,SS-500,SS,500,25,22,88,1.217054721,22,0.0541,0.002459091,-2.609225416,5.72,478,2.679427897,70.03196,1.845296281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,81,63,bottom,Coxville,11,11,1,SG-500,SG,500,25,19,76,1.058823639,19,0.0251,0.001321053,-2.879079879,4.92,404,2.606381365,14.95174,1.174691736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,83,22,bottom,Coxville,12,12,1,55-500,55,500,25,21,84,1.159279481,21,0.0368,0.001752381,-2.756371476,5.64,410,2.612783857,31.19422,1.494074131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,77,68,bottom,Coxville,13,13,1,82-500,82,500,25,20,80,1.107148718,20,0.0239,0.001195,-2.922632095,4.99,409,2.611723308,21.85214,1.339493974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,126,42,bottom,Coxville,14,14,1,PC-700,PC,700,25,20,80,1.107148718,21,0.0263,0.001252381,-2.902263546,5.13,205,2.311753861,14.84558,1.17159717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,86,47,bottom,Coxville,15,15,1,PL-700,PL,700,25,22,88,1.217054721,22,0.0384,0.001745455,-2.758091456,5.92,641,2.80685803,43.1903,1.635386221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,96,72,bottom,Coxville,16,16,1,SS-700,SS,700,25,24,96,1.369438406,24,0.0251,0.001045833,-2.98053752,5.71,390,2.591064607,65.36092,1.815318157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,111,35,bottom,Coxville,17,17,1,SG-700,SG,700,25,21,84,1.159279481,21,0.0313,0.001490476,-2.826674957,5.51,165,2.217483944,15.0579,1.177764409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,116,11,bottom,Coxville,18,18,1,55-700,55,700,25,21,84,1.159279481,21,0.0367,0.001747619,-2.75755323,5.87,275,2.439332694,27.47862,1.438994918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,133,13,bottom,Coxville,19,19,1,82-700,82,700,25,20,80,1.107148718,20,0.0304,0.00152,-2.818156412,5.62,227,2.356025857,18.87966,1.275994169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,115,5,bottom,Norfolk,1,20,1,Control,,,25,21,84,1.159279481,21,0.0242,0.001152381,-2.938403929,6.06,99,1.995635195,2.373573,0.375402593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,85,26,bottom,Norfolk,2,21,1,PC-350,PC,350,25,18,72,1.0131975,18,0.0205,0.001138889,-2.943518644,6.01,128,2.10720997,3.317539,0.520816037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,80,25,bottom,Norfolk,3,22,1,PL-350,PL,350,25,18,72,1.0131975,18,0.0221,0.001227778,-2.910880231,6.64,437,2.640481437,27.053405,1.432221934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,107,66,bottom,Norfolk,4,23,1,SS-350,SS,350,25,21,84,1.159279481,21,0.016,0.000761905,-3.118099312,6.83,224,2.350248018,47.67701,1.678309011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomato,8,90,37,bottom,Norfolk,5,24,1,SG-350,SG,350,25,19,76,1.058823639,19,0.021,0.001105263,-2.956534306,6.08,152,2.181843588,3.461186,0.539224938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
